name, average, standard, count
George_Papandreou, 0.249785, 0.036513, 4
George_Pataki, 0.294736, 0.060642, 5
George_P_Bush, 0.233326, 0.000000, 2
George_Robertson, 0.315233, 0.084773, 22
George_Roy_Hill, 0.332184, 0.000000, 2
George_Ryan, 0.227049, 0.052460, 4
George_Tenet, 0.202279, 0.000000, 2
George_Voinovich, 0.249862, 0.019753, 3
Georgi_Parvanov, 0.316519, 0.000000, 2
Geraldine_Chaplin, 0.251669, 0.080468, 4
Gerardo_Gambala, 0.314906, 0.000000, 2
Gerard_Depardieu, 0.201217, 0.000000, 2
Gerhard_Schroeder, 0.286616, 0.094616, 109
Gerry_Adams, 0.298725, 0.069083, 8
Gerry_Parsky, 0.237212, 0.000000, 2
Gianna_Angelopoulos-Daskalaki, 0.247516, 0.049887, 3
Gian_Marco, 0.306644, 0.091193, 3
Gilberto_Rodriguez_Orejuela, 0.287136, 0.110776, 4
Gillian_Anderson, 0.292799, 0.000000, 2
Gil_de_Ferran, 0.282538, 0.087236, 5
Gisele_Bundchen, 0.341206, 0.000000, 2
Giuseppe_Gibilisco, 0.262609, 0.101924, 4
Glafcos_Clerides, 0.295912, 0.061556, 4
Gloria_Allred, 0.211393, 0.000000, 2
Gloria_Macapagal_Arroyo, 0.280408, 0.062651, 44
Gloria_Trevi, 0.196817, 0.085276, 4
GL_Peiris, 0.271636, 0.061689, 4
Goh_Kun, 0.364087, 0.000000, 2
Goldie_Hawn, 0.221195, 0.073154, 7
Gonzalo_Sanchez_de_Lozada, 0.352627, 0.104755, 12
Goran_Persson, 0.290044, 0.000000, 2
Gordon_Brown, 0.213738, 0.062999, 13
Gordon_Campbell, 0.306313, 0.000000, 2
Grady_Irvin_Jr, 0.248653, 0.000000, 2
