name, average, standard, count
Gro_Harlem_Brundtland, 0.197982, 0.000000, 2
Guido_Westerwelle, 0.139589, 0.000000, 2
Guillaume_Soro, 0.452930, 0.000000, 2
Guillermo_Canas, 0.222367, 0.029814, 4
Guillermo_Coria, 0.213281, 0.077671, 30
Guillermo_Ortiz, 0.134478, 0.000000, 2
Gunter_Pleuger, 0.279634, 0.065458, 7
Gustavo_Kuerten, 0.316927, 0.068920, 3
Gus_Van_Sant, 0.354955, 0.116855, 3
Guy_Hemmings, 0.246308, 0.000000, 2
Guy_Ritchie, 0.412666, 0.000000, 2
Gwendal_Peizerat, 0.280250, 0.054377, 3
Gwyneth_Paltrow, 0.230219, 0.068693, 6
Habib_Rizieq, 0.206063, 0.153054, 5
Halle_Berry, 0.286814, 0.093101, 16
Hal_Gehman, 0.262734, 0.079208, 5
Hal_Sutton, 0.496354, 0.000000, 2
Hamid_Karzai, 0.165531, 0.079019, 22
Hamzah_Haz, 0.255791, 0.000000, 2
Hanan_Ashrawi, 0.221546, 0.000000, 2
Hannah_Stockbauer, 0.223833, 0.000000, 2
Hans_Blix, 0.247639, 0.102379, 38
Hans_Eichel, 0.409463, 0.105051, 3
Harbhajan_Singh, 0.378371, 0.000000, 2
Harrison_Ford, 0.318789, 0.152565, 12
Harry_Belafonte, 0.339436, 0.000000, 2
Harry_Kalas, 0.348551, 0.000000, 2
Harry_Schmidt, 0.220074, 0.043708, 4
Harvey_Weinstein, 0.407405, 0.000000, 2
Hashim_Thaci, 0.340100, 0.000000, 2
Hassan_Nasrallah, 0.132154, 0.000000, 2
Hassan_Wirajuda, 0.162826, 0.000000, 2
Hayley_Tullett, 0.365280, 0.000000, 2
Heather_Mills, 0.261235, 0.069827, 4
Heath_Ledger, 0.494658, 0.363613, 4
Hector_Babenco, 0.125333, 0.018792, 3
Hee-Won_Han, 0.245086, 0.052536, 3
Heidi_Fleiss, 0.430704, 0.110041, 4
Heidi_Klum, 0.228801, 0.046751, 5
Heinz_Feldmann, 0.257013, 0.056589, 3
Heizo_Takenaka, 0.276388, 0.055577, 9
Helen_Clark, 0.248270, 0.063499, 4
Henrique_Meirelles, 0.269057, 0.000000, 2
Herb_Sendek, 0.247928, 0.039653, 4
Hermann_Maier, 0.357545, 0.000000, 2
Herta_Daeubler-Gmelin, 0.194148, 0.000000, 2
Hichiro_Naemura, 0.441486, 0.000000, 2
Hideki_Matsui, 0.239205, 0.000000, 2
Hilary_Duff, 0.244755, 0.028702, 3
Hillary_Clinton, 0.357676, 0.099362, 14
Hilmi_Ozkok, 0.151095, 0.000000, 2
Hipolito_Mejia, 0.196070, 0.049559, 4
Hisao_Oguchi, 0.472269, 0.000000, 2
Hitomi_Soga, 0.230340, 0.047320, 5
Holly_Hunter, 0.236519, 0.046629, 7
Hootie_Johnson, 0.699611, 0.000000, 2
Horst_Koehler, 0.242084, 0.048413, 3
Hosni_Mubarak, 0.218772, 0.044572, 9
Howard_Dean, 0.448305, 0.163102, 12
Howard_Schultz, 0.126695, 0.000000, 2
Howard_Smith, 0.589401, 0.000000, 2
Hugh_Grant, 0.309516, 0.124034, 9
Hugo_Chavez, 0.240892, 0.097950, 71
Hun_Sen, 0.279950, 0.068330, 4
Hu_Jintao, 0.206066, 0.071681, 15
Iain_Duncan_Smith, 0.260158, 0.083447, 4
Ian_McKellen, 0.303887, 0.123852, 3
Ian_Thorpe, 0.283316, 0.075783, 10
Iban_Mayo, 0.434210, 0.000000, 2
Ibrahim_Jaafari, 0.394138, 0.000000, 2
Igor_Ivanov, 0.242369, 0.049067, 20
Ilan_Ramon, 0.332579, 0.088795, 3
Imad_Moustapha, 0.372712, 0.000000, 2
Inam-ul-Haq, 0.292767, 0.000000, 2
Inocencio_Arias, 0.262202, 0.000000, 2
Intisar_Ajouri, 0.209173, 0.043263, 3
Isabella_Rossellini, 0.212424, 0.069354, 3
Isabelle_Huppert, 0.167385, 0.000000, 2
Isaiah_Washington, 0.237581, 0.000000, 2
Ishaq_Shahryar, 0.257544, 0.000000, 2
Ismail_Merchant, 0.251720, 0.000000, 2
Iva_Majoli, 0.180469, 0.000000, 2
Jackie_Chan, 0.253661, 0.125705, 13
Jack_Grubman, 0.158100, 0.000000, 2
Jack_Nicholson, 0.442454, 0.036325, 3
Jack_Straw, 0.184083, 0.054215, 28
Jacqueline_Obradors, 0.117526, 0.000000, 2
Jacques_Chirac, 0.252993, 0.097995, 50
Jacques_Rogge, 0.313170, 0.106778, 10
Jada_Pinkett_Smith, 0.437781, 0.000000, 2
Jake_Gyllenhaal, 0.242755, 0.075263, 5
James_Blake, 0.520134, 0.101904, 14
James_Butts, 0.260638, 0.000000, 2
James_Caan, 0.182175, 0.018604, 3
James_Cameron, 0.505701, 0.121632, 3
James_Cunningham, 0.213429, 0.026698, 3
James_Franco, 0.336487, 0.000000, 2
James_Gandolfini, 0.299771, 0.046905, 3
James_Ivory, 0.087021, 0.000000, 2
James_Jones, 0.191361, 0.000000, 2
James_Kelly, 0.256813, 0.125846, 11
James_Kopp, 0.165157, 0.027767, 4
James_Maguire, 0.363460, 0.000000, 2
James_McGreevey, 0.312358, 0.018664, 3
James_Morris, 0.273206, 0.000000, 2
James_Parker, 0.221090, 0.000000, 2
James_Schultz, 0.202226, 0.000000, 2
James_Smith, 0.170958, 0.000000, 2
James_Traficant, 0.357367, 0.089758, 3
James_Wolfensohn, 0.314960, 0.133976, 5
Jamie_Villafane, 0.210386, 0.000000, 2
Jamling_Norgay, 0.114188, 0.000000, 2
Jan-Michael_Gambill, 0.283020, 0.059647, 3
Janet_Napolitano, 0.229605, 0.076163, 4
Janet_Thorpe, 0.183122, 0.000000, 2
Jane_Kaczmarek, 0.207677, 0.000000, 2
Jane_Pauley, 0.312860, 0.000000, 2
Janica_Kostelic, 0.289176, 0.000000, 2
Jan_Ullrich, 0.375404, 0.087783, 6
Jason_Alexander, 0.349219, 0.000000, 2
Jason_Jennings, 0.091578, 0.000000, 2
Jason_Kidd, 0.363469, 0.086237, 10
Jason_Lezak, 0.171722, 0.000000, 2
Javier_Solana, 0.220256, 0.053570, 10
Javier_Weber, 0.209294, 0.000000, 2
Jayson_Williams, 0.301202, 0.118204, 3
Jay_Garner, 0.246500, 0.055426, 6
Jay_Leno, 0.250667, 0.054419, 3
Jay_Rasulo, 0.415940, 0.000000, 2
Jean-Claude_Braquet, 0.302463, 0.000000, 2
Jean-Claude_Juncker, 0.157287, 0.000000, 2
Jean-Claude_Trichet, 0.285399, 0.000000, 2
Jean-David_Levitte, 0.217747, 0.089484, 10
Jean-Francois_Pontal, 0.297157, 0.031980, 3
Jean-Marc_de_La_Sabliere, 0.209266, 0.000000, 2
Jean-Pierre_Raffarin, 0.304667, 0.120873, 7
Jean-Sebastien_Giguere, 0.360550, 0.000000, 2
Jeanne_Moreau, 0.307833, 0.000000, 2
Jean_Brumley, 0.186722, 0.000000, 2
Jean_Carnahan, 0.365495, 0.000000, 2
Jean_Charest, 0.257100, 0.128037, 17
Jean_Chretien, 0.303527, 0.132533, 55
Jeb_Bush, 0.421188, 0.129646, 12
Jefferson_Perez, 0.322725, 0.000000, 2
Jeffrey_Archer, 0.300831, 0.000000, 2
Jeffrey_Immelt, 0.150435, 0.000000, 2
Jeffrey_Jones, 0.375410, 0.000000, 2
Jeffrey_Scott_Postell, 0.166170, 0.000000, 2
Jeff_Van_Gundy, 0.305648, 0.146440, 3
Jelena_Dokic, 0.512086, 0.130540, 8
Jennifer_Aniston, 0.340812, 0.120417, 21
Jennifer_Capriati, 0.267998, 0.114580, 41
Jennifer_Connelly, 0.250806, 0.026588, 4
Jennifer_Garner, 0.286920, 0.084433, 12
Jennifer_Keller, 0.187389, 0.031312, 4
Jennifer_Lopez, 0.273025, 0.094712, 20
Jennifer_Reilly, 0.344734, 0.000000, 2
Jennifer_Rodriguez, 0.489606, 0.000000, 2
Jennifer_Thompson, 0.223593, 0.000000, 2
Jeong_Se-hyun, 0.236800, 0.064308, 9
Jeremy_Greenstock, 0.297203, 0.095223, 24
Jeremy_Shockey, 0.164718, 0.000000, 2
Jerry_Falwell, 0.465384, 0.000000, 2
Jerry_Regier, 0.226740, 0.068956, 4
Jerry_Springer, 0.234164, 0.047673, 4
Jesse_Harris, 0.293577, 0.043511, 3
Jesse_Jackson, 0.386392, 0.088926, 9
Jesse_James_Leija, 0.576508, 0.000000, 2
Jesse_Ventura, 0.258325, 0.012048, 3
Jessica_Alba, 0.336268, 0.000000, 2
Jessica_Lange, 0.483931, 0.000000, 2
Jessica_Lynch, 0.419042, 0.000000, 2
Jiang_Zemin, 0.141206, 0.084101, 20
Jia_Qinglin, 0.266733, 0.000000, 2
Jimmy_Carter, 0.213486, 0.064740, 9
Jimmy_Kimmel, 0.187004, 0.000000, 2
Jim_Carrey, 0.515911, 0.085302, 3
Jim_Furyk, 0.385267, 0.101752, 6
Jim_Hahn, 0.178110, 0.060610, 4
Jim_Harrick, 0.244901, 0.000000, 2
Jim_OBrien, 0.354643, 0.088706, 3
Jim_Tressel, 0.312102, 0.085486, 3
Jiri_Novak, 0.283601, 0.072615, 11
JJ_Redick, 0.312856, 0.000000, 2
JK_Rowling, 0.217848, 0.103059, 6
Joan_Claybrook, 0.307053, 0.000000, 2
Joan_Laporta, 0.217720, 0.051404, 9
Job_Cohen, 0.160752, 0.000000, 2
Jodie_Foster, 0.252412, 0.048893, 3
Joerg_Haider, 0.390266, 0.000000, 2
Joe_Calzaghe, 0.299574, 0.000000, 2
Joe_Dumars, 0.376963, 0.000000, 2
Joe_Gatti, 0.462456, 0.000000, 2
Joe_Lieberman, 0.252752, 0.091993, 13
Joe_Mantello, 0.397619, 0.000000, 2
Joe_Nichols, 0.173980, 0.050366, 4
Joe_Torre, 0.248219, 0.080965, 4
Johnny_Carson, 0.421752, 0.000000, 2
Johnny_Depp, 0.413620, 0.000000, 2
Johnny_Tapia, 0.420813, 0.023185, 3
Johnny_Unitas, 0.188269, 0.000000, 2
Johnson_Panjaitan, 0.103871, 0.000000, 2
John_Abizaid, 0.213630, 0.066292, 9
John_Allen_Muhammad, 0.225755, 0.095102, 11
John_Ashcroft, 0.154721, 0.099041, 52
John_Banko, 0.279229, 0.000000, 2
John_Blaney, 0.156769, 0.000000, 2
John_Bolton, 0.477643, 0.122956, 17
John_Brady, 0.333276, 0.000000, 2
John_Cusack, 0.215096, 0.000000, 2
John_Edwards, 0.377206, 0.077668, 8
John_F_Kennedy_Jr, 0.195320, 0.000000, 2
John_Garamendi, 0.160586, 0.000000, 2
John_Howard, 0.357031, 0.079823, 19
John_Jumper, 0.211021, 0.000000, 2
John_Kerry, 0.290704, 0.129032, 17
John_Malkovich, 0.506674, 0.105150, 3
John_Manley, 0.338735, 0.139079, 7
John_Mayer, 0.276308, 0.092791, 3
John_McCain, 0.474305, 0.122174, 7
John_McCallum, 0.407654, 0.000000, 2
John_McCormack, 0.156335, 0.000000, 2
John_Negroponte, 0.215798, 0.129372, 31
John_Paul_II, 0.244775, 0.115542, 11
John_Reid, 0.391284, 0.174891, 3
John_Reilly, 0.374389, 0.000000, 2
John_Rigas, 0.351463, 0.000000, 2
John_Rosa, 0.312764, 0.057752, 3
John_Rowland, 0.165705, 0.000000, 2
John_Ruiz, 0.314607, 0.000000, 2
John_Snow, 0.291467, 0.097079, 17
John_Spencer, 0.200913, 0.000000, 2
John_Stallworth, 0.332160, 0.000000, 2
John_Stockton, 0.283713, 0.124401, 5
John_Swofford, 0.167638, 0.006513, 3
John_Taylor, 0.438914, 0.000000, 2
John_Timoney, 0.274514, 0.000000, 2
John_Travolta, 0.377566, 0.137829, 6
John_Walsh, 0.229025, 0.000000, 2
John_Warner, 0.280371, 0.068932, 4
John_Wolf, 0.270282, 0.000000, 2
Jolanta_Kwasniewski, 0.200331, 0.000000, 2
Jonathan_Edwards, 0.303291, 0.063118, 8
Jonathan_Mostow, 0.209582, 0.000000, 2
Jong_Thae_Hwa, 0.383581, 0.000000, 2
Jong_Wook_Lee, 0.186117, 0.050001, 4
Jon_Corzine, 0.468541, 0.108028, 3
Jon_Gruden, 0.353046, 0.099527, 7
Jon_Voight, 0.218507, 0.053602, 3
Jorge_Arce, 0.195146, 0.000000, 2
Jorge_Batlle, 0.384024, 0.166932, 3
Jorge_Castaneda, 0.264286, 0.000000, 2
Jorge_Rodolfo_Canicoba_Corral, 0.153424, 0.000000, 2
Jorge_Valdano, 0.237844, 0.000000, 2
Joschka_Fischer, 0.180621, 0.062739, 19
Joseph_Biden, 0.217760, 0.087102, 5
Joseph_Blatter, 0.340776, 0.000000, 2
Joseph_Deiss, 0.442955, 0.129335, 3
Joseph_Estrada, 0.227630, 0.064092, 4
Joseph_Ralston, 0.318877, 0.000000, 2
Jose_Canseco, 0.346225, 0.038844, 3
Jose_Dirceu, 0.277388, 0.000000, 2
Jose_Manuel_Durao_Barroso, 0.258322, 0.083925, 6
Jose_Maria_Aznar, 0.314954, 0.112403, 22
Jose_Mourinho, 0.476473, 0.000000, 2
Jose_Sarney, 0.212118, 0.034600, 3
Jose_Serra, 0.278122, 0.102259, 9
Jose_Theodore, 0.318840, 0.000000, 2
Jose_Viegas_Filho, 0.180903, 0.000000, 2
Jo_Dee_Messina, 0.250578, 0.000000, 2
Juanes, 0.381025, 0.119192, 3
Juan_Carlos_Ferrero, 0.265367, 0.096170, 28
Juan_Ignacio_Chela, 0.297542, 0.035147, 3
Juan_Manuel_Marquez, 0.258471, 0.057774, 3
Juan_Pablo_Montoya, 0.461392, 0.113274, 8
Juan_Valencia_Osorio, 0.248170, 0.000000, 2
Jude_Law, 0.397264, 0.000000, 2
Judi_Dench, 0.331607, 0.000000, 2
Judy_Genshaft, 0.161273, 0.000000, 2
Juergen_Peters, 0.329952, 0.000000, 2
Julianna_Margulies, 0.196325, 0.000000, 2
Julianne_Moore, 0.307624, 0.066607, 19
Julia_Tymoshenko, 0.212055, 0.007742, 3
Julie_Gerberding, 0.315735, 0.086129, 15
Julie_Taymor, 0.251147, 0.000000, 2
Julio_Iglesias_Jr, 0.156349, 0.000000, 2
Junichiro_Koizumi, 0.135753, 0.065589, 60
Justine_Henin, 0.259695, 0.042319, 3
Justine_Pasek, 0.359795, 0.092473, 7
Justin_Gatlin, 0.270063, 0.000000, 2
Justin_Guarini, 0.241322, 0.047797, 3
Justin_Leonard, 0.427832, 0.094986, 4
Justin_Timberlake, 0.342012, 0.180811, 8
Kalpana_Chawla, 0.250719, 0.057228, 5
Kamal_Kharrazi, 0.197668, 0.063033, 6
Karen_Mok, 0.259233, 0.000000, 2
Karin_Stoiber, 0.512855, 0.000000, 2
Kate_Capshaw, 0.732143, 0.000000, 2
Kate_Hudson, 0.280017, 0.065637, 9
Kate_Winslet, 0.152397, 0.018344, 4
Katherine_Harris, 0.286805, 0.115443, 4
Kathleen_Glynn, 0.105715, 0.000000, 2
Kathleen_Kennedy_Townsend, 0.260096, 0.053896, 4
Kathryn_Bigelow, 0.244206, 0.000000, 2
Kathy_Winters, 0.123918, 0.000000, 2
Katie_Harman, 0.219416, 0.019147, 3
Keanu_Reeves, 0.303596, 0.137701, 12
Keira_Knightley, 0.222066, 0.000000, 2
Keith_Bogans, 0.297152, 0.011611, 3
Kelli_White, 0.226025, 0.000000, 2
Kelly_Clarkson, 0.215572, 0.045458, 3
Kelvin_Sampson, 0.288766, 0.015675, 3
Kemal_Dervis, 0.214720, 0.000000, 2
Kenneth_Bowersox, 0.245974, 0.053055, 3
Kenneth_Branagh, 0.373536, 0.000000, 2
Kenneth_Evans, 0.162457, 0.000000, 2
Kent_Rominger, 0.272432, 0.000000, 2
Ken_Macha, 0.288299, 0.057026, 3
Kevin_Costner, 0.216901, 0.181603, 8
Kevin_Spacey, 0.175474, 0.055502, 5
Kevin_Stallings, 0.350897, 0.000000, 2
Kieran_Prendergast, 0.134485, 0.000000, 2
Kifah_Ajouri, 0.157134, 0.000000, 2
Kiki_Vandeweghe, 0.189901, 0.000000, 2
Kimi_Raikkonen, 0.428411, 0.091646, 3
Kim_Clijsters, 0.258791, 0.107790, 14
Kim_Dae-jung, 0.258880, 0.109833, 8
Kim_Jin-sun, 0.133966, 0.000000, 2
Kim_Jong-Il, 0.206422, 0.042702, 4
Kim_Ryong-sung, 0.201980, 0.050439, 11
Kim_Yong-il, 0.162796, 0.024536, 3
King_Abdullah_II, 0.326936, 0.078480, 5
Kirk_Ferentz, 0.435401, 0.000000, 2
Kirk_Johnson, 0.397295, 0.112496, 3
Kjell_Magne_Bondevik, 0.292647, 0.032271, 3
Klaus_Zwickel, 0.175293, 0.000000, 2
Kobe_Bryant, 0.320869, 0.000000, 2
Kofi_Annan, 0.291983, 0.096212, 32
Kosuke_Kitajima, 0.278364, 0.000000, 2
Kristanna_Loken, 0.335578, 0.088276, 5
Kristen_Breitweiser, 0.194988, 0.042016, 3
Kristin_Davis, 0.225850, 0.025394, 3
Kurt_Busch, 0.504563, 0.000000, 2
Kurt_Russell, 0.380573, 0.000000, 2
Kurt_Warner, 0.305433, 0.134068, 5
Kwon_Yang-sook, 0.193522, 0.046305, 3
Laila_Ali, 0.284050, 0.054923, 3
Lana_Clarkson, 0.324329, 0.000000, 2
Lance_Armstrong, 0.251498, 0.111126, 18
Lance_Bass, 0.187725, 0.071328, 5
Larry_Bowa, 0.254392, 0.000000, 2
Larry_Brown, 0.352337, 0.066510, 7
Larry_Coker, 0.335253, 0.077628, 4
Larry_Ellison, 0.299330, 0.054169, 3
Larry_Johnson, 0.297109, 0.000000, 2
Larry_Lindsey, 0.321958, 0.000000, 2
Larry_Lucchino, 0.134823, 0.000000, 2
Larry_Thompson, 0.244657, 0.041305, 4
Lars_Von_Trier, 0.349038, 0.137839, 3
Latrell_Sprewell, 0.386374, 0.000000, 2
Laura_Bush, 0.231183, 0.087067, 41
Laura_Hernandez, 0.136834, 0.000000, 2
Laura_Linney, 0.274887, 0.048433, 4
Laurent_Gbagbo, 0.197755, 0.000000, 2
Laurent_Jalabert, 0.342842, 0.000000, 2
Lauren_Hutton, 0.359683, 0.000000, 2
Lauren_Killian, 0.176452, 0.000000, 2
Lawrence_MacAulay, 0.248841, 0.000000, 2
Leander_Paes, 0.312409, 0.000000, 2
LeAnn_Rimes, 0.291621, 0.000000, 2
Lea_Fastow, 0.199773, 0.000000, 2
LeBron_James, 0.461504, 0.086248, 5
Lech_Walesa, 0.162968, 0.000000, 2
Lee_Hoi-chang, 0.167004, 0.011326, 4
Lee_Jun, 0.192436, 0.000000, 2
Lee_Soo-hyuck, 0.259748, 0.053205, 3
Lee_Tae-sik, 0.238453, 0.000000, 2
Leland_Chapman, 0.144178, 0.000000, 2
Lennox_Lewis, 0.424567, 0.064532, 3
Lenny_Wilkens, 0.369873, 0.065728, 3
Len_Jenoff, 0.191612, 0.000000, 2
Leonardo_DiCaprio, 0.167141, 0.114496, 9
Leonard_Hamilton, 0.191980, 0.000000, 2
Leonid_Kuchma, 0.420761, 0.128266, 6
Leon_LaPorte, 0.403575, 0.000000, 2
Lesley_McCulloch, 0.339238, 0.096525, 3
Leslie_Ann_Woodward, 0.142284, 0.000000, 2
Leslie_Caldwell, 0.429758, 0.135513, 3
Leslie_Moonves, 0.202420, 0.000000, 2
Leszek_Miller, 0.221680, 0.036252, 3
Liam_Neeson, 0.432443, 0.045308, 3
Lili_Taylor, 0.224880, 0.000000, 2
Lily_Tomlin, 0.275522, 0.000000, 2
Lina_Krasnoroutskaya, 0.340406, 0.000000, 2
Lindsay_Benko, 0.179659, 0.000000, 2
Lindsay_Davenport, 0.266959, 0.095345, 22
Lindsey_Graham, 0.468660, 0.000000, 2
Lino_Oviedo, 0.152864, 0.024352, 3
Lionel_Richie, 0.556890, 0.000000, 2
Lisa_Gottsegen, 0.263424, 0.000000, 2
Lisa_Ling, 0.278323, 0.000000, 2
Lisa_Marie_Presley, 0.169865, 0.067608, 4
Lisa_Raymond, 0.374261, 0.000000, 2
Liu_Mingkang, 0.148979, 0.000000, 2
Liza_Minnelli, 0.219342, 0.032393, 7
Li_Peng, 0.208180, 0.045450, 8
Li_Zhaoxing, 0.114176, 0.092301, 8
LK_Advani, 0.325302, 0.063321, 3
Lleyton_Hewitt, 0.401528, 0.080137, 41
Lloyd_Ward, 0.208753, 0.000000, 2
Lon_Kruger, 0.260845, 0.000000, 2
Lord_Hutton, 0.213030, 0.000000, 2
Lou_Piniella, 0.423826, 0.097138, 3
Luciano_Pavarotti, 0.221261, 0.044189, 3
Lucio_Gutierrez, 0.400249, 0.133882, 13
Lucy_Liu, 0.291051, 0.038726, 5
Ludivine_Sagnier, 0.230389, 0.094950, 5
Luis_Ernesto_Derbez_Bautista, 0.206177, 0.065446, 6
Luis_Figo, 0.341371, 0.022665, 3
Luis_Gonzalez_Macchi, 0.189213, 0.035167, 5
Luis_Horna, 0.306032, 0.074750, 5
Luiz_Felipe_Scolari, 0.279015, 0.000000, 2
Luiz_Inacio_Lula_da_Silva, 0.257226, 0.146751, 48
Luke_Walton, 0.304029, 0.000000, 2
Lyle_Vanclief, 0.139376, 0.000000, 2
Lynne_Cheney, 0.190453, 0.017062, 3
Lynn_Abraham, 0.228059, 0.000000, 2
Lynn_Redgrave, 0.263964, 0.059716, 3
Mack_Brown, 0.310789, 0.000000, 2
Madeleine_Albright, 0.261416, 0.028486, 3
Madonna, 0.227069, 0.052381, 5
Magdalena_Maleeva, 0.230872, 0.009250, 3
Maggie_Smith, 0.331738, 0.000000, 2
Magui_Serna, 0.316662, 0.000000, 2
Mahathir_Mohamad, 0.249641, 0.210206, 14
Mahmoud_Abbas, 0.185010, 0.175347, 29
Makhdoom_Amin_Fahim, 0.213853, 0.019341, 3
Manfred_Stolpe, 0.207144, 0.000000, 2
Manuel_Poggiali, 0.441378, 0.000000, 2
Marat_Safin, 0.318158, 0.052244, 3
Marc-Andre_Fleury, 0.150282, 0.000000, 2
Marcelo_Ebrard, 0.341119, 0.108975, 3
Marcelo_Rios, 0.276192, 0.136535, 5
Marcelo_Salas, 0.334450, 0.017622, 3
Marco_Antonio_Barrera, 0.264872, 0.139449, 6
Marcus_Gronholm, 0.385980, 0.000000, 2
Marc_Grossman, 0.190997, 0.056165, 4
Margaret_Thatcher, 0.194338, 0.000000, 2
Mariah_Carey, 0.400295, 0.098451, 7
Mariana_Pollack, 0.250315, 0.087304, 3
Mariangel_Ruiz_Torrealba, 0.305229, 0.000000, 2
Maria_Luisa_Mendonca, 0.228444, 0.000000, 2
Maria_Shriver, 0.189800, 0.083754, 8
Maria_Soledad_Alvear_Valenzuela, 0.186548, 0.054258, 5
Marie-Reine_Le_Gougne, 0.200495, 0.000000, 2
Marieta_Chrousala, 0.325685, 0.086378, 3
Marilyn_Monroe, 0.169396, 0.000000, 2
Mario_Cipollini, 0.230188, 0.000000, 2
Mario_Dumont, 0.406486, 0.000000, 2
Mario_Kreutzberger, 0.386419, 0.000000, 2
Marisa_Tomei, 0.181115, 0.000000, 2
Marissa_Jaret_Winokur, 0.254178, 0.000000, 2
Markus_Naslund, 0.338130, 0.000000, 2
Mark_Cuban, 0.390090, 0.000000, 2
Mark_Dacey, 0.267599, 0.000000, 2
Mark_Geragos, 0.281694, 0.000000, 2
Mark_Gottfried, 0.376365, 0.113493, 3
Mark_Hamister, 0.117228, 0.000000, 2
Mark_Hurlbert, 0.415615, 0.141277, 5
Mark_Philippoussis, 0.324290, 0.067443, 11
Mark_Richt, 0.352433, 0.051363, 3
Mark_Schweiker, 0.199767, 0.000000, 2
Mark_Wahlberg, 0.307495, 0.128203, 4
Mark_Warner, 0.171503, 0.000000, 2
Marlene_Weingartner, 0.452212, 0.000000, 2
Martha_Beatriz_Roque, 0.181343, 0.000000, 2
Martha_Bowen, 0.224819, 0.000000, 2
Martha_Burk, 0.213039, 0.036707, 4
Martha_Lucia_Ramirez, 0.249878, 0.038714, 4
Martha_Stewart, 0.164912, 0.155747, 5
Martina_Hingis, 0.344233, 0.083792, 3
Martina_McBride, 0.241219, 0.050297, 5
Martin_Brodeur, 0.238662, 0.000000, 2
Martin_Cauchon, 0.182192, 0.000000, 2
Martin_Hoellwarth, 0.479511, 0.000000, 2
Martin_McCauley, 0.299658, 0.000000, 2
Martin_McGuinness, 0.286289, 0.128120, 5
Martin_Scorsese, 0.260610, 0.099141, 7
Martin_Sheen, 0.210279, 0.000000, 2
Martin_Verkerk, 0.260330, 0.042774, 3
Marty_Mornhinweg, 0.258985, 0.032118, 3
Marwan_Barghouthi, 0.228604, 0.000000, 2
Mary-Kate_Olsen, 0.404082, 0.125952, 3
Mary_Carey, 0.269469, 0.067569, 4
Mary_Landrieu, 0.207929, 0.014192, 3
Mary_Steenburgen, 0.246702, 0.025911, 3
Mary_Tyler_Moore, 0.415459, 0.000000, 2
Masahiko_Nagasawa, 0.129375, 0.000000, 2
Masum_Turker, 0.221921, 0.038540, 3
Mathias_Reichhold, 0.262941, 0.041700, 3
Matthew_Broderick, 0.326161, 0.104921, 4
Matthew_Perry, 0.437035, 0.124470, 7
Matt_Damon, 0.197626, 0.043983, 4
Matt_Dillon, 0.399933, 0.119367, 3
Matt_Doherty, 0.359668, 0.073048, 3
Maureen_Fanning, 0.248461, 0.000000, 2
Max_Mayfield, 0.524039, 0.000000, 2
Megan_Mullally, 0.245237, 0.046258, 3
Megawati_Sukarnoputri, 0.174105, 0.116497, 33
Meghann_Shaughnessy, 0.439685, 0.000000, 2
Melanie_Griffith, 0.445397, 0.150373, 3
Melissa_Etheridge, 0.361536, 0.000000, 2
Mel_Brooks, 0.209284, 0.000000, 2
Mel_Gibson, 0.196220, 0.000000, 2
Meryl_Streep, 0.534572, 0.105045, 15
Mesut_Yilmaz, 0.452991, 0.000000, 2
Mian_Khursheed_Mehmood_Kasuri, 0.187240, 0.056044, 4
Michael_Ballack, 0.284498, 0.027029, 3
Michael_Bloomberg, 0.286967, 0.111317, 20
Michael_Caine, 0.284172, 0.079690, 4
Michael_Capellas, 0.510876, 0.000000, 2
Michael_Chang, 0.296603, 0.083418, 8
Michael_Chiklis, 0.218618, 0.091870, 5
Michael_Douglas, 0.338290, 0.154296, 6
Michael_Jackson, 0.281917, 0.058822, 12
Michael_Jordan, 0.278905, 0.074380, 4
Michael_J_Sheehan, 0.194123, 0.000000, 2
Michael_Kostelnik, 0.279194, 0.000000, 2
Michael_Leavitt, 0.329659, 0.000000, 2
Michael_Moore, 0.253474, 0.042236, 3
Michael_Patrick_King, 0.294519, 0.000000, 2
Michael_Phelps, 0.292121, 0.085253, 5
Michael_Powell, 0.176735, 0.030905, 5
Michael_Schumacher, 0.349363, 0.094906, 18
Michael_Sullivan, 0.261013, 0.000000, 2
Michael_Winterbottom, 0.117017, 0.000000, 2
Michelle_Branch, 0.216137, 0.000000, 2
Michelle_Collins, 0.142948, 0.000000, 2
Michelle_Kwan, 0.248851, 0.049765, 8
Michelle_Pfeiffer, 0.308718, 0.059020, 3
Michelle_Rodriguez, 0.210609, 0.000000, 2
Michelle_Yeoh, 0.237264, 0.054494, 5
Michel_Duclos, 0.215730, 0.000000, 2
Michel_Temer, 0.353784, 0.000000, 2
Michel_Therrien, 0.141344, 0.000000, 2
Mick_Jagger, 0.236596, 0.172479, 5
Miguel_Contreras, 0.547404, 0.000000, 2
Miguel_Estrada, 0.227328, 0.000000, 2
Mike_Babcock, 0.367466, 0.000000, 2
Mike_Brey, 0.291828, 0.000000, 2
Mike_Helton, 0.507514, 0.000000, 2
Mike_Holmgren, 0.337637, 0.000000, 2
Mike_Krzyzewski, 0.276998, 0.085392, 6
Mike_Martz, 0.238049, 0.078292, 7
Mike_Miller, 0.408737, 0.000000, 2
Mike_Montgomery, 0.481960, 0.000000, 2
Mike_Myers, 0.270498, 0.084711, 7
Mike_Price, 0.254593, 0.000000, 2
